example_id,fidelity_level,independent_tokens,nested_tokens,structural_gap,structural_gap_normalized
5a84b5975542991dd0999da3,0.7499999999999999,,,,
5a84b5975542991dd0999da3,1.0,,,,
5a85f98e5542996432c57152,0.08695652173913043,9,9,0,0.0
5a85f98e5542996432c57152,0.14285714285714288,9,9,0,0.0
5a85f98e5542996432c57152,0.16666666666666666,9,9,0,0.0
5a85f98e5542996432c57152,0.18181818181818182,9,9,0,0.0
5a85f98e5542996432c57152,0.22222222222222224,9,9,0,0.0
5a85f98e5542996432c57152,0.25,9,9,0,0.0
5a85f98e5542996432c57152,0.2857142857142857,9,9,0,0.0
5a85f98e5542996432c57152,0.30769230769230765,9,9,0,0.0
5a85f98e5542996432c57152,0.3333333333333333,9,9,0,0.0
5a85f98e5542996432c57152,0.3636363636363636,97,97,0,0.0
5a85f98e5542996432c57152,0.4,97,97,0,0.0
5a85f98e5542996432c57152,0.4444444444444445,115,115,0,0.0
5a85f98e5542996432c57152,0.5,115,115,0,0.0
5a85f98e5542996432c57152,0.5714285714285715,115,115,0,0.0
5a85f98e5542996432c57152,0.6666666666666666,115,115,0,0.0
5a85f98e5542996432c57152,0.7499999999999999,,,,
5a85f98e5542996432c57152,1.0,,,,
5a88f0d455429946c8d6e8dc,0.08695652173913043,9,9,0,0.0
5a88f0d455429946c8d6e8dc,0.14285714285714288,9,9,0,0.0
5a88f0d455429946c8d6e8dc,0.16666666666666666,9,9,0,0.0
5a88f0d455429946c8d6e8dc,0.18181818181818182,9,9,0,0.0
5a88f0d455429946c8d6e8dc,0.22222222222222224,9,9,0,0.0
5a88f0d455429946c8d6e8dc,0.25,9,9,0,0.0
5a88f0d455429946c8d6e8dc,0.2857142857142857,9,9,0,0.0
5a88f0d455429946c8d6e8dc,0.30769230769230765,9,9,0,0.0
5a88f0d455429946c8d6e8dc,0.3333333333333333,9,9,0,0.0
5a88f0d455429946c8d6e8dc,0.3636363636363636,9,9,0,0.0
5a88f0d455429946c8d6e8dc,0.4,9,9,0,0.0
5a88f0d455429946c8d6e8dc,0.4444444444444445,9,9,0,0.0
5a88f0d455429946c8d6e8dc,0.5,9,9,0,0.0
5a88f0d455429946c8d6e8dc,0.5714285714285715,15,15,0,0.0
5a88f0d455429946c8d6e8dc,0.6666666666666666,15,15,0,0.0
5a88f0d455429946c8d6e8dc,0.7499999999999999,,,,
5a88f0d455429946c8d6e8dc,1.0,,,,
5a892d6f55429951533612d1,0.08695652173913043,42,42,0,0.0
5a892d6f55429951533612d1,0.14285714285714288,42,42,0,0.0
5a892d6f55429951533612d1,0.16666666666666666,42,42,0,0.0
5a892d6f55429951533612d1,0.18181818181818182,42,42,0,0.0
5a892d6f55429951533612d1,0.22222222222222224,42,42,0,0.0
5a892d6f55429951533612d1,0.25,42,42,0,0.0
5a892d6f55429951533612d1,0.2857142857142857,42,42,0,0.0
5a892d6f55429951533612d1,0.30769230769230765,42,42,0,0.0
5a892d6f55429951533612d1,0.3333333333333333,42,42,0,0.0
5a892d6f55429951533612d1,0.3636363636363636,105,105,0,0.0
5a892d6f55429951533612d1,0.4,105,105,0,0.0
5a892d6f55429951533612d1,0.4444444444444445,105,105,0,0.0
5a892d6f55429951533612d1,0.5,105,105,0,0.0
5a892d6f55429951533612d1,0.5714285714285715,105,105,0,0.0
5a892d6f55429951533612d1,0.6666666666666666,105,105,0,0.0
5a892d6f55429951533612d1,0.7499999999999999,,,,
5a892d6f55429951533612d1,1.0,,,,
5a89cc99554299669944a5ae,0.08695652173913043,35,35,0,0.0
5a89cc99554299669944a5ae,0.14285714285714288,35,35,0,0.0
5a89cc99554299669944a5ae,0.16666666666666666,35,35,0,0.0
5a89cc99554299669944a5ae,0.18181818181818182,35,35,0,0.0
5a89cc99554299669944a5ae,0.22222222222222224,35,35,0,0.0
5a89cc99554299669944a5ae,0.25,35,35,0,0.0
5a89cc99554299669944a5ae,0.2857142857142857,35,35,0,0.0
5a89cc99554299669944a5ae,0.30769230769230765,35,35,0,0.0
5a89cc99554299669944a5ae,0.3333333333333333,35,35,0,0.0
5a89cc99554299669944a5ae,0.3636363636363636,35,35,0,0.0
5a89cc99554299669944a5ae,0.4,35,35,0,0.0
5a89cc99554299669944a5ae,0.4444444444444445,35,35,0,0.0
5a89cc99554299669944a5ae,0.5,35,35,0,0.0
5a89cc99554299669944a5ae,0.5714285714285715,96,96,0,0.0
