example_id,fidelity_level,independent_tokens,nested_tokens,structural_gap,structural_gap_normalized
5adddb415542992200553b61,0.95,,,,
5ade28b15542997c77aded83,0.6,75,75,0,0.0
5ade28b15542997c77aded83,0.7,75,75,0,0.0
5ade28b15542997c77aded83,0.8,75,75,0,0.0
5ade28b15542997c77aded83,0.9,75,75,0,0.0
5ade28b15542997c77aded83,0.95,75,75,0,0.0
5ade78e255429939a52fe8d0,0.6,,,,
5ade78e255429939a52fe8d0,0.7,,,,
5ade78e255429939a52fe8d0,0.8,,,,
5ade78e255429939a52fe8d0,0.9,,,,
5ade78e255429939a52fe8d0,0.95,,,,
5adfa3da554299025d62a317,0.6,,,,
5adfa3da554299025d62a317,0.7,,,,
5adfa3da554299025d62a317,0.8,,,,
5adfa3da554299025d62a317,0.9,,,,
5adfa3da554299025d62a317,0.95,,,,
5ae0f8a05542997b2ef7d0bc,0.6,,,,
5ae0f8a05542997b2ef7d0bc,0.7,,,,
5ae0f8a05542997b2ef7d0bc,0.8,,,,
5ae0f8a05542997b2ef7d0bc,0.9,,,,
5ae0f8a05542997b2ef7d0bc,0.95,,,,
5ae5fb55554299546bf82ff6,0.6,121,121,0,0.0
5ae5fb55554299546bf82ff6,0.7,121,121,0,0.0
5ae5fb55554299546bf82ff6,0.8,121,121,0,0.0
5ae5fb55554299546bf82ff6,0.9,121,121,0,0.0
5ae5fb55554299546bf82ff6,0.95,121,121,0,0.0
5ae712fa554299572ea546b9,0.6,,,,
5ae712fa554299572ea546b9,0.7,,,,
5ae712fa554299572ea546b9,0.8,,,,
5ae712fa554299572ea546b9,0.9,,,,
5ae712fa554299572ea546b9,0.95,,,,
